datetime,symbol,open,high,low,close,volume
2015-05-12 10:30:00,NASDAQ:QQQ,107.63,108.33,106.8,107.78,33665017.0
2015-05-13 10:30:00,NASDAQ:QQQ,108.25,108.81,107.84,108.0,20738434.0
2015-05-14 10:30:00,NASDAQ:QQQ,108.88,109.67,108.48,109.58,23904233.0
2015-05-15 10:30:00,NASDAQ:QQQ,109.86,110.01,109.31,109.58,23937442.0
2015-05-18 10:30:00,NASDAQ:QQQ,109.4,110.28,109.32,110.06,17631135.0
2015-05-19 10:30:00,NASDAQ:QQQ,110.18,110.35,109.76,109.94,14212896.0
2015-05-20 10:30:00,NASDAQ:QQQ,110.02,110.67,109.425,110.01,21131892.0
2015-05-21 10:30:00,NASDAQ:QQQ,109.82,110.73,109.66,110.58,16771801.0
2015-05-22 10:30:00,NASDAQ:QQQ,110.45,110.87,110.38,110.47,13543774.0
2015-05-26 10:30:00,NASDAQ:QQQ,110.23,110.38,108.76,109.2,25488437.0
2015-05-27 10:30:00,NASDAQ:QQQ,109.53,111.08,109.29,110.96,30572695.0
2015-05-28 10:30:00,NASDAQ:QQQ,110.75,111.01,110.37,110.71,17302408.0
2015-05-29 10:30:00,NASDAQ:QQQ,110.64,110.79,109.79,110.05,30382987.0
2015-06-01 10:30:00,NASDAQ:QQQ,110.64,110.72,109.52,110.42,24570186.0
2015-06-02 10:30:00,NASDAQ:QQQ,110.01,110.61,109.47,110.07,19449634.0
2015-06-03 10:30:00,NASDAQ:QQQ,110.57,110.81,110.13,110.4,20507208.0
2015-06-04 10:30:00,NASDAQ:QQQ,109.78,110.48,109.21,109.56,31374588.0
2015-06-05 10:30:00,NASDAQ:QQQ,109.43,109.69,108.63,109.3,22641732.0
2015-06-08 10:30:00,NASDAQ:QQQ,109.25,109.33,107.97,108.19,24549204.0
2015-06-09 10:30:00,NASDAQ:QQQ,107.93,108.4,107.2,108.01,27554599.0
2015-06-10 10:30:00,NASDAQ:QQQ,108.38,109.81,108.26,109.49,30297862.0
2015-06-11 10:30:00,NASDAQ:QQQ,109.86,110.15,109.46,109.65,17593463.0
2015-06-12 10:30:00,NASDAQ:QQQ,109.07,109.3,108.6,108.75,27201768.0
2015-06-15 10:30:00,NASDAQ:QQQ,107.94,108.38,107.31,108.21,31238798.0
2015-06-16 10:30:00,NASDAQ:QQQ,108.1,108.9799,108.05,108.8,16456867.0
2015-06-17 10:30:00,NASDAQ:QQQ,108.98,109.45,108.43,109.1,23296738.0
2015-06-18 10:30:00,NASDAQ:QQQ,109.5,110.88,109.44,110.69,43032384.0
2015-06-19 10:30:00,NASDAQ:QQQ,110.49,110.575,109.81,109.89,27877574.0
2015-06-22 10:30:00,NASDAQ:QQQ,110.7,111.03,110.45,110.7,19120898.0
2015-06-23 10:30:00,NASDAQ:QQQ,110.82,110.89,110.33,110.79,18127916.0
2015-06-24 10:30:00,NASDAQ:QQQ,110.66,111.13,110.19,110.22,15815914.0
2015-06-25 10:30:00,NASDAQ:QQQ,110.65,110.76,109.815,110.0,18326654.0
2015-06-26 10:30:00,NASDAQ:QQQ,109.98,110.23,108.86,109.27,32311679.0
2015-06-29 10:30:00,NASDAQ:QQQ,108.06,108.66,106.64,106.69,50874901.0
2015-06-30 10:30:00,NASDAQ:QQQ,107.49,107.72,106.74,107.07,34809920.0
2015-07-01 10:30:00,NASDAQ:QQQ,108.13,108.3464,107.42,107.92,21292958.0
2015-07-02 10:30:00,NASDAQ:QQQ,108.23,108.32,107.62,107.95,20499447.0
2015-07-06 10:30:00,NASDAQ:QQQ,107.27,108.32,107.04,107.7,24311020.0
2015-07-07 10:30:00,NASDAQ:QQQ,107.82,108.07,105.83,107.97,44230772.0
